STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/3/2020,2.46,W,,,0,W2400,0,W,0,W,58,HS,58,W,54,W,170,W,170,W,6,W,6,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/4/2020,2.01,W,,,0,W2400,0,W,0,W,56,HS,59,W,54,W,190,W,190,W,6.9,W,6.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/5/2020,5.82,W,,,0,W2400,0,W,0,W,59,HS,68,W,55,W,280,W,340,W,10.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/6/2020,5.82,W,,,0,W2400,0,W,0,W,59,HS,73,W,54,W,20,W,10,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/7/2020,4.7,W,,,0,W2400,0,W,0,W,60,HS,61,W,56,W,30,W,40,W,10.1,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/8/2020,7.38,W,,,0,W2400,0,W,0,W,59,HS,67,W,56,W,220,W,220,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/9/2020,6.93,W,,,0.52,W2400,0,W,0,W,60,HS,68,W,57,W,220,W,220,W,17,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/10/2020,14.54,W,,,0.49,W2400,0,W,0,W,59,HS,62,W,52,W,200,W,220,W,23.9,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/11/2020,12.97,W,,,0.61,W2400,0,W,0,W,53,HS,59,W,50,W,190,W,190,W,28,W,38.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/12/2020,10.96,W,,,0,TW2400,0,W,0,W,57,HS,62,W,52,W,210,W,200,W,23,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/13/2020,16.11,W,,,0.57,W2400,0,W,0,W,56,HS,63,W,49,W,240,W,240,W,33.1,W,48.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/14/2020,8.28,W,,,0,W2400,0,W,0,W,56,HS,63,W,51,W,200,W,220,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/15/2020,5.14,W,,,0,W2400,0,W,0,W,53,HS,60,W,46,W,140,W,140,W,8.9,W,8.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/16/2020,13.65,W,,,0.07,W2400,0,W,0,W,56,HS,62,W,51,W,210,W,220,W,29.1,W,40,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/17/2020,7.83,W,,,0.03,W2400,0,W,0,W,56,HS,57,W,51,W,240,W,220,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/18/2020,12.08,W,,,0.01,W2400,0,W,0,W,56,HS,63,W,52,W,180,W,190,W,23,W,29.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/19/2020,9.62,W,,,0.06,W2400,0,W,0,W,57,HS,59,W,50,W,220,W,210,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/20/2020,3.8,W,,,0,TW2400,0,W,0,W,53,HS,59,W,47,W,190,W,220,W,8.9,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/21/2020,5.37,W,,,0.05,W2400,0,W,0,W,50,HS,53,W,42,W,20,W,10,W,18.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/22/2020,4.92,W,,,0,W2400,0,W,0,W,46,HS,54,W,40,W,130,W,340,W,8.9,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/23/2020,9.84,W,,,0.11,W2400,0,W,0,W,44,HS,51,W,39,W,360,W,360,W,23,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/24/2020,15.66,W,,,0,TW2400,0,W,0,W,46,HS,50,W,40,W,350,W,360,W,25.1,W,31.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/25/2020,9.84,W,,,0,W2400,0,W,0,W,42,HS,49,W,34,W,30,W,30,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/26/2020,4.25,W,,,0,TW2400,0,W,0,W,42,HS,52,W,35,W,300,W,310,W,8.9,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/27/2020,4.47,W,,,0,W2400,0,W,0,W,49,HS,57,W,45,W,140,W,140,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/28/2020,5.82,W,,,0,W2400,0,W,0,W,50,HS,55,W,47,W,200,W,200,W,10.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/29/2020,5.14,W,,,0.02,W2400,0,W,0,W,54,HS,59,W,47,W,140,W,,,10.1,W,,
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/30/2020,12.3,W,,,0.04,W2400,0,W,0,W,54,HS,60,W,47,W,210,W,210,W,25.1,W,35.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,10/31/2020,6.71,W,,,0,W2400,0,W,0,W,49,HS,57,W,41,W,360,W,360,W,14.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/1/2020,6.71,W,,,0,W2400,0,W,0,W,49,HS,61,W,42,W,20,W,20,W,16.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/2/2020,5.59,W,,,0,W2400,0,W,0,W,51,HS,65,W,41,W,220,W,210,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/3/2020,6.71,W,,,0.9,W2400,0,W,0,W,51,HS,58,W,46,W,170,W,150,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/4/2020,15.43,W,,,0.18,W2400,0,W,0,W,60,HS,66,W,58,W,190,W,200,W,28,W,36.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/5/2020,11.41,W,,,0.32,W2400,0,W,0,W,57,HS,60,W,46,W,20,W,200,W,23.9,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/6/2020,12.3,W,,,0,TW2400,0,W,0,W,47,HS,51,W,39,W,360,W,350,W,23,W,31.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/7/2020,7.61,W,,,0.01,W2400,0,W,0,W,42,HS,44,W,36,W,350,W,350,W,21,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/8/2020,9.84,W,,,0,W2400,0,W,0,W,41,HS,49,W,33,W,350,W,350,W,23,W,29.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/9/2020,8.5,W,,,0.06,W2400,0,W,0,W,38,HS,43,W,31,W,200,W,190,W,21,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/10/2020,7.83,W,,,0.04,W2400,0,W,0,W,43,HS,46,W,38,W,190,W,200,W,21.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/11/2020,3.58,W,,,0,W2400,0,W,0,W,42,HS,46,W,37,W,100,W,110,W,8.9,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/12/2020,8.95,W,,,0.38,W2400,0,W,0,W,43,HS,49,W,40,W,170,W,160,W,19.9,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/13/2020,16.55,W,,,0.49,W2400,0,W,0,W,47,HS,52,W,43,W,170,W,170,W,28,W,36,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/14/2020,10.74,W,,,0.56,W2400,0,W,0,W,45,HS,48,W,41,W,220,W,220,W,21.9,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/15/2020,12.97,W,,,0.2,W2400,0,W,0,W,47,HS,53,W,46,W,200,W,190,W,21.9,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/16/2020,4.47,W,,,0.49,W2400,0,W,0,W,47,HS,51,W,46,W,20,W,360,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/17/2020,12.53,W,,,0.53,W2400,0,W,0,W,51,HS,63,W,47,W,180,W,160,W,32,W,46.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/18/2020,10.96,W,,,0.39,W2400,0,W,0,W,48,HS,49,W,44,W,190,W,200,W,28,W,33.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/19/2020,11.18,W,,,0.16,W2400,0,W,0,W,45,HS,48,W,42,W,210,W,210,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/20/2020,7.61,W,,,0.01,W2400,0,W,0,W,46,HS,50,W,43,W,190,W,200,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/21/2020,5.14,W,,,0.02,W2400,0,W,0,W,48,HS,54,W,41,W,10,W,10,W,10.1,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/22/2020,5.37,W,,,0.11,W2400,0,W,0,W,43,HS,45,W,36,W,210,W,220,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/23/2020,8.5,W,,,0.12,W2400,0,W,0,W,44,HS,47,W,42,W,180,W,180,W,19.9,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/24/2020,12.53,W,,,0.13,W2400,0,W,0,W,46,HS,52,W,43,W,180,W,190,W,25.1,W,35.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/25/2020,7.83,W,,,0.03,W2400,0,W,0,W,45,HS,48,W,43,W,190,W,190,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/26/2020,8.5,W,,,0,TW2400,0,W,0,W,46,HS,50,W,43,W,210,W,200,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/27/2020,8.28,W,,,0,W2400,0,W,0,W,47,HS,51,W,44,W,200,W,190,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/28/2020,4.7,W,,,0.02,W2400,0,W,0,W,46,HS,48,W,36,W,180,W,170,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/29/2020,2.91,W,,,0,W2400,0,W,0,W,38,HS,45,W,31,W,150,W,150,W,8.1,W,10.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,11/30/2020,12.75,W,,,0.43,W2400,0,W,0,W,45,HS,51,W,39,W,200,W,210,W,28,W,36,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/1/2020,9.4,W,,,0,W2400,0,W,0,W,42,HS,49,W,36,W,20,W,10,W,19.9,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/2/2020,8.28,W,,,0,W2400,0,W,0,W,45,HS,60,W,38,W,110,W,120,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/3/2020,3.36,W,,,0,W2400,0,W,0,W,45,HS,50,W,37,W,130,W,130,W,12.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/4/2020,4.03,W,,,0,W2400,0,W,0,W,46,HS,54,W,36,W,20,W,30,W,12.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/5/2020,5.82,W,,,0,TW2400,0,W,0,W,44,HS,58,W,35,W,110,W,100,W,19.9,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/6/2020,9.17,W,,,0.03,W2400,0,W,0,W,50,HS,54,W,43,W,190,W,220,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/7/2020,5.59,W,,,0,TW2400,0,W,0,W,46,HS,52,W,43,W,210,W,210,W,14.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/8/2020,8.05,W,,,0.73,W2400,0,W,0,W,50,HS,52,W,48,W,350,W,340,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/9/2020,6.26,W,,,0.17,W2400,0,W,0,W,48,HS,50,W,40,W,210,W,220,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/10/2020,7.83,W,,,0.04,W2400,0,W,0,W,42,HS,44,W,37,W,210,W,190,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/11/2020,8.28,W,,,0,TW2400,0,W,0,W,42,HS,47,W,37,W,190,W,190,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/12/2020,5.82,W,,,0,W2400,0,W,0,W,38,HS,45,W,31,W,110,W,110,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/13/2020,8.95,W,,,0.2,W2400,0,W,0,W,42,HS,45,W,39,W,120,W,120,W,18.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/14/2020,9.17,W,,,0.1,W2400,0,W,0,W,45,HS,50,W,43,W,220,W,230,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/15/2020,12.3,W,,,0.42,W2400,0,W,0,W,45,HS,48,W,42,W,170,W,200,W,21.9,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/16/2020,11.86,W,,,0.49,W2400,0,W,0,W,47,HS,50,W,45,W,210,W,210,W,25.1,W,34,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/17/2020,13.87,W,,,0.07,W2400,0,W,0,W,47,HS,50,W,44,W,180,W,170,W,25.1,W,36.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/18/2020,14.76,W,,,0.19,W2400,0,W,0,W,46,HS,52,W,44,W,200,W,180,W,23.9,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/19/2020,11.86,W,,,0.45,W2400,0,W,0,W,48,HS,53,W,46,W,200,W,190,W,25.9,W,33.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/20/2020,10.74,W,,,0.06,W2400,0,W,0,W,50,HS,54,W,47,W,200,W,190,W,23,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/21/2020,8.95,W,,,1.64,W2400,0.5,W,0,W,49,HS,59,W,34,W,200,W,200,W,25.1,W,34,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/22/2020,5.37,W,,,0,W2400,0,W,0,W,39,HS,46,W,34,W,110,W,120,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/23/2020,5.82,W,,,0,W2400,0,W,0,W,37,HS,43,W,31,W,20,W,30,W,15,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/24/2020,2.91,W,,,0,W2400,0,W,0,W,36,HS,44,W,28,W,110,W,120,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/25/2020,7.83,W,,,0.34,W2400,0,W,0,W,41,HS,49,W,35,W,100,W,130,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/26/2020,12.53,W,,,0.11,W2400,0,W,0,W,45,HS,50,W,42,W,200,W,190,W,25.1,W,31.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/27/2020,6.71,W,,,0.13,W2400,0,W,0,W,44,HS,49,W,39,W,140,W,150,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/28/2020,7.83,W,,,0,W2400,0,W,0,W,41,HS,47,W,33,W,350,W,70,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/29/2020,4.7,W,,,0.16,W2400,0,W,0,W,39,HS,41,W,34,W,120,W,150,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/30/2020,12.08,W,,,0.97,W2400,0,W,0,W,42,HS,50,W,40,W,120,W,120,W,25.9,W,36.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,12/31/2020,12.08,W,,,0.35,W2400,0,W,0,W,48,HS,50,W,46,W,190,W,190,W,23.9,W,31.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/1/2021,10.07,W,,,0.42,W2400,0,W,0,W,48,HS,52,W,45,W,220,W,220,W,23,W,30,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/2/2021,16.11,W,,,1.71,W2400,0,W,0,W,48,HS,49,W,41,W,170,W,180,W,28,W,36,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/3/2021,10.07,W,,,0.44,W2400,0,W,0,W,44,HS,48,W,38,W,110,W,220,W,21,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/4/2021,13.65,W,,,0.39,W2400,0,W,0,W,47,HS,51,W,43,W,240,W,100,W,23.9,W,31.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/5/2021,10.29,W,,,0.66,W2400,0,W,0,W,44,HS,47,W,42,W,180,W,180,W,23.9,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/6/2021,6.04,W,,,0.19,W2400,0,W,0,W,46,HS,52,W,39,W,170,W,170,W,19.9,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/7/2021,7.61,W,,,0,TW2400,0,W,0,W,44,HS,52,W,40,W,120,W,100,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/8/2021,4.92,W,,,0.22,W2400,0,W,0,W,47,HS,51,W,37,W,120,W,100,W,21,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/9/2021,4.7,W,,,0,W2400,0,W,0,W,39,HS,48,W,31,W,120,W,110,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/10/2021,4.25,W,,,0.12,W2400,0,W,0,W,44,HS,49,W,41,W,150,W,140,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/11/2021,9.62,W,,,0.97,W2400,0,W,0,W,46,HS,47,W,43,W,140,W,140,W,23,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/12/2021,11.41,W,,,2.33,W2400,0,W,0,W,50,HS,57,W,47,W,220,W,200,W,21,W,36,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/13/2021,14.76,W,,,0.08,W2400,0,W,0,W,50,HS,56,W,40,W,220,W,220,W,36,W,50.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/14/2021,4.25,W,,,0.05,W2400,0,W,0,W,44,HS,58,W,38,W,120,W,20,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/15/2021,4.03,W,,,0.11,W2400,0,W,0,W,48,HS,54,W,42,W,110,W,120,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/16/2021,2.91,W,,,0,TW2400,0,W,0,W,44,HS,47,W,38,W,160,W,120,W,8.9,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/17/2021,5.59,W,,,0.04,W2400,0,W,0,W,45,HS,51,W,43,W,190,W,170,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/18/2021,7.83,W,,,0,W2400,0,W,0,W,45,HS,49,W,36,W,360,W,10,W,16.1,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/19/2021,4.03,W,,,0,W2400,0,W,0,W,39,HS,45,W,34,W,10,W,110,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/20/2021,1.79,W,,,0,W2400,0,W,0,W,40,HS,47,W,34,W,270,W,280,W,8.1,W,8.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/21/2021,6.26,W,,,0.04,W2400,0,W,0,W,43,HS,46,W,41,W,20,W,30,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/22/2021,11.86,W,,,0,W2400,0,W,0,W,43,HS,46,W,34,W,20,W,20,W,21.9,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/23/2021,4.47,W,,,0,W2400,0,W,0,W,35,HS,43,W,29,W,170,W,150,W,8.9,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/24/2021,7.38,W,,,0.18,W2400,0,W,0,W,40,HS,41,W,38,W,180,W,170,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/25/2021,8.72,W,,,0,TW2400,0,W,0,W,40,HS,44,W,35,W,190,W,200,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/26/2021,11.18,W,,,0,W2400,0,W,0,W,38,HS,43,W,34,W,110,W,120,W,23,W,31.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/27/2021,5.82,W,,,0.12,W2400,0,W,0,W,41,HS,46,W,37,W,120,W,120,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/28/2021,3.8,W,,,0.27,W2400,0,W,0,W,42,HS,47,W,40,W,120,W,260,W,12.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/29/2021,4.03,W,,,0.07,W2400,0,W,0,W,43,HS,47,W,40,W,200,W,200,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/30/2021,5.59,W,,,0.16,W2400,0,W,0,W,44,HS,50,W,41,W,130,W,130,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,1/31/2021,4.7,W,,,0.18,W2400,0,W,0,W,47,HS,50,W,43,W,250,W,240,W,16.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/1/2021,7.16,W,,,0.88,W2400,0,W,0,W,46,HS,50,W,44,W,230,W,220,W,16.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/2/2021,11.41,W,,,0.61,W2400,0,W,0,W,45,HS,46,W,39,W,230,W,220,W,29.1,W,36,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/3/2021,6.49,W,,,0.07,W2400,0,W,0,W,42,HS,50,W,40,W,20,W,20,W,15,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/4/2021,13.65,W,,,0.01,W2400,0,W,0,W,44,HS,48,W,42,W,200,W,210,W,29.1,W,38.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/5/2021,12.53,W,,,0,TW2400,0,W,0,W,48,HS,52,W,44,W,210,W,200,W,29.1,W,38.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/6/2021,19.46,W,,,0,TW2400,0,W,0,W,46,HS,50,W,43,W,210,W,200,W,33.1,W,42.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/7/2021,13.2,W,,,0.04,W2400,0,W,0,W,44,HS,48,W,38,W,220,W,200,W,21.9,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/8/2021,5.82,W,,,0,TW2400,0,TW,0,W,40,HS,45,W,35,W,190,W,190,W,14.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/9/2021,5.82,W,,,0,W2400,0,W,0,W,38,HS,45,W,31,W,20,W,20,W,12.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/10/2021,4.92,W,,,0,W2400,0,W,0,W,36,HS,43,W,29,W,210,W,140,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,2/11/2021,10.74,W,,,0,TW2400,0,TW,0,W,36,HS,38,W,30,W,30,W,30,W,18.1,W,21,W
